record_id,name,address,city,phone,category
2706,MOONGEAT,3400 las vegas blvd. s.,las vegas,-6904,chinese
2707,kokomo cafe Inc.,6333 w. third st.,la,-6850,american
2708,kokoom cafe Inc.,6333 w. third st.,la,-6850,american
2709,kokomo caphe Inc.,6333 w. third st.,la,-6850,american
2710,boonthai LLC,1393a 2nd ave.  between 72nd and 73rd sts.,new york,-10200,asian
2711,bootnhai LLC,1393a 2nd ave.  between 72nd and 73rd sts.,new york,-10200,asian
2712,boonthai LLk,1393a 2nd ave.  between 72nd and 73rd sts.,new york,-10200,asian
2713,boonthai LLC,1393a 2nd ave.  between 72nd and 73rd sts.,new york,-10200,asian
2714,boonthai LLk,1393a 2nd ave.  between 72nd and 73rd sts.,new york,-10200,asian
2715,obonthai LLC,1393a 2nd ave.  between 72nd and 73rd sts.,new york,-10200,asian
2716,les halles,411 park ave. s  between 28th and 29th sts.,new york,212/679-4111,french
2717,le shalles,411 park ave. s  between 28th and 29th sts.,new york,212/679-4111,french
2718,les hallesk,411 park ave. s  between 28th and 29th sts.,new york,212/679-4111,french
2719,lesh alles,411 park ave. s  between 28th and 29th sts.,new york,212/679-4111,french
2720,les hallesk,411 park ave. s  between 28th and 29th sts.,new york,212/679-4111,french
2721,le shalles,411 park ave. s  between 28th and 29th sts.,new york,212/679-4111,french
2722,BILL'S PLACE,2315 clement st.,san francisco,-6893,hamburgers
2723,BILL' SPLACE,2315 clement st.,san francisco,-6893,hamburgers
2724,steak house Inc.,2880 las vegas blvd. s,las vegas,-4276,steak houses
2725,tseak house Inc.,2880 las vegas blvd. s,las vegas,-4276,steak houses
2726,steac house Inc.,2880 las vegas blvd. s,las vegas,-4276,steak houses
2727,staek house Inc.,2880 las vegas blvd. s,las vegas,-4276,steak houses
2728,lulu & Co.,816 folsom st.,san francisco,-2322,mediterranean
2729,lul u& Co.,816 folsom st.,san francisco,-2322,mediterranean
2730,lulu & ko.,816 folsom st.,san francisco,-2322,mediterranean
2731,lulu  &Co.,816 folsom st.,san francisco,-2322,mediterranean
2732,LES HALLES,411 park ave. s  between 28th and 29th sts.,new york,-6427,french
2733,LES HALLSE,411 park ave. s  between 28th and 29th sts.,new york,-6427,french
2734,LES HALLESk,411 park ave. s  between 28th and 29th sts.,new york,-6427,french
2735,LES HALELS,411 park ave. s  between 28th and 29th sts.,new york,-6427,french
2736,adrienne House,700 5th ave. at 55th st.,new york,-6089,french
2737,adrienn eHouse,700 5th ave. at 55th st.,new york,-6089,french
2738,adrienne Housek,700 5th ave. at 55th st.,new york,-6089,french
2739,adrienn eHouse,700 5th ave. at 55th st.,new york,-6089,french
2740,adrienne Housek,700 5th ave. at 55th st.,new york,-6089,french
2741,adirenne House,700 5th ave. at 55th st.,new york,-6089,french
2742,chopstix Cafe,4279 roswell rd.,atlanta,-6376,chinese
2743,choptsix Cafe,4279 roswell rd.,atlanta,-6376,chinese
2744,chopstix Caphe,4279 roswell rd.,atlanta,-6376,chinese
2745,chopstix Caef,4279 roswell rd.,atlanta,-6376,chinese
2746,frico bar,402 w. 43rd st.  off 9th ave.,new york,212/564-7272,italian
2747,fric obar,402 w. 43rd st.  off 9th ave.,new york,212/564-7272,italian
2748,phrico bar,402 w. 43rd st.  off 9th ave.,new york,212/564-7272,italian
2749,frico bra,402 w. 43rd st.  off 9th ave.,new york,212/564-7272,italian
2750,phrico bar,402 w. 43rd st.  off 9th ave.,new york,212/564-7272,italian
2751,eats Kitchen,600 ponce de leon ave.,atlanta,-9380,italian
2752,eats Kithcen,600 ponce de leon ave.,atlanta,-9380,italian
2753,cha cha cha,656 n. virgil ave.,los angeles,213/664-7723,caribbean
2754,cha chac ha,656 n. virgil ave.,los angeles,213/664-7723,caribbean
2755,kha cha cha,656 n. virgil ave.,los angeles,213/664-7723,caribbean
2756,cha cha cah,656 n. virgil ave.,los angeles,213/664-7723,caribbean
2757,kha cha cha,656 n. virgil ave.,los angeles,213/664-7723,caribbean
2758,don antonio's Cafe,1136 westwood blvd.,westwood,-9515,italian
2759,odn antonio's Cafe,1136 westwood blvd.,westwood,-9515,italian
2760,clearwater cafe,168 w. colorado blvd.,los angeles,818/356-0959,health food
2761,clearwater caef,168 w. colorado blvd.,los angeles,818/356-0959,health food
2762,clearwater caphe,168 w. colorado blvd.,los angeles,818/356-0959,health food
2763,clearwatre cafe,168 w. colorado blvd.,los angeles,818/356-0959,health food
2764,SECOND STREET GRILL,200 e. fremont st.,las vegas,-6026,pacific rim
2765,SECOND STERET GRILL,200 e. fremont st.,las vegas,-6026,pacific rim
2766,SEkOND STREET GRILL,200 e. fremont st.,las vegas,-6026,pacific rim
2767,SCEOND STREET GRILL,200 e. fremont st.,las vegas,-6026,pacific rim
2768,SEkOND STREET GRILL,200 e. fremont st.,las vegas,-6026,pacific rim
2769,SCEOND STREET GRILL,200 e. fremont st.,las vegas,-6026,pacific rim
2770,osteria al droge Grill,142 w. 44th st.,new york,-1484,italian
2771,osteria al dorge Grill,142 w. 44th st.,new york,-1484,italian
2772,osteria al droge Grillk,142 w. 44th st.,new york,-1484,italian
2773,osteria al drog eGrill,142 w. 44th st.,new york,-1484,italian
2774,osteria al droge Grillk,142 w. 44th st.,new york,-1484,italian
2775,osteria al dorge Grill,142 w. 44th st.,new york,-1484,italian
2776,sal anthony's,55 irving pl.,new york,212/982-9030,italian
2777,sa lanthony's,55 irving pl.,new york,212/982-9030,italian
2778,sal anthony'sk,55 irving pl.,new york,212/982-9030,italian
2779,sal anthonys',55 irving pl.,new york,212/982-9030,italian
2780,sal anthony'sk,55 irving pl.,new york,212/982-9030,italian
2781,CAFE FES,246 w. 4th st. at charles st.,new york,-4811,mediterranean
2782,CAFEF ES,246 w. 4th st. at charles st.,new york,-4811,mediterranean
2783,21 clbu Kitchen,21 w. 52nd st.,new york city,-10698,american (new)
2784,21 lcbu Kitchen,21 w. 52nd st.,new york city,-10698,american (new)
2785,21 clbu citchen,21 w. 52nd st.,new york city,-10698,american (new)
2786,21 clbuK itchen,21 w. 52nd st.,new york city,-10698,american (new)
2787,21 clbu citchen,21 w. 52nd st.,new york city,-10698,american (new)
2788,ciboulette restaurant,1529 piedmont ave.,atlanta,404-874-7600,french (new)
2789,cibuolette restaurant,1529 piedmont ave.,atlanta,404-874-7600,french (new)
2790,kiboulette restaurant,1529 piedmont ave.,atlanta,404-874-7600,french (new)
2791,cibouletet restaurant,1529 piedmont ave.,atlanta,404-874-7600,french (new)
2792,kiboulette restaurant,1529 piedmont ave.,atlanta,404-874-7600,french (new)
2793,cibouletet restaurant,1529 piedmont ave.,atlanta,404-874-7600,french (new)
2794,il fornaio cucina italiana,301 n. beverly dr.,los angeles,310/550-8330,italian
2795,il ofrnaio cucina italiana,301 n. beverly dr.,los angeles,310/550-8330,italian
2796,il phornaio cucina italiana,301 n. beverly dr.,los angeles,310/550-8330,italian
2797,il fornaio cucina italinaa,301 n. beverly dr.,los angeles,310/550-8330,italian
2798,hsu's gourmet Bistro,192 peachtree center ave.  at international blvd.,atlanta,-7149,asian
2799,hs'us gourmet Bistro,192 peachtree center ave.  at international blvd.,atlanta,-7149,asian
2800,hsu's gourmet Bistrok,192 peachtree center ave.  at international blvd.,atlanta,-7149,asian
2801,hsu's ogurmet Bistro,192 peachtree center ave.  at international blvd.,atlanta,-7149,asian
2802,hsu's gourmet Bistrok,192 peachtree center ave.  at international blvd.,atlanta,-7149,asian
2803,ciboulette restaurant Bistro,1529 piedmont ave.,atlanta,-7613,french (new)
2804,cibouletter estaurant Bistro,1529 piedmont ave.,atlanta,-7613,french (new)
2805,kiboulette restaurant Bistro,1529 piedmont ave.,atlanta,-7613,french (new)
2806,ciboluette restaurant Bistro,1529 piedmont ave.,atlanta,-7613,french (new)
2807,kiboulette restaurant Bistro,1529 piedmont ave.,atlanta,-7613,french (new)
2808,ciboulette restauratn Bistro,1529 piedmont ave.,atlanta,-7613,french (new)
2809,frijoleros & Co.,1031 peachtree st. ne,atlanta,-1341,tex-mex
2810,firjoleros & Co.,1031 peachtree st. ne,atlanta,-1341,tex-mex
2811,phrijoleros & Co.,1031 peachtree st. ne,atlanta,-1341,tex-mex
2812,rfijoleros & Co.,1031 peachtree st. ne,atlanta,-1341,tex-mex
2813,phrijoleros & Co.,1031 peachtree st. ne,atlanta,-1341,tex-mex
2814,frijolero s& Co.,1031 peachtree st. ne,atlanta,-1341,tex-mex
2815,caef centro & Co.,200 park ave.  between 45th st. and vanderbilt ave.,new york,-5825,french
2816,caef centro & C.o,200 park ave.  between 45th st. and vanderbilt ave.,new york,-5825,french
2817,caeph centro & Co.,200 park ave.  between 45th st. and vanderbilt ave.,new york,-5825,french
2818,BRUNO'S,3838 centinela ave.,mar vista,-10446,italian
2819,BRNUO'S,3838 centinela ave.,mar vista,-10446,italian
2820,nicola,601 s. figueroa st.,los angeles,213/485-0927,american
2821,incola,601 s. figueroa st.,los angeles,213/485-0927,american
2822,DIVE!,10250 santa monica blvd.,los angeles,-6709,dive american
2823,DIEV!,10250 santa monica blvd.,los angeles,-6709,dive american
2824,DIVE!k,10250 santa monica blvd.,los angeles,-6709,dive american
2825,DVIE!,10250 santa monica blvd.,los angeles,-6709,dive american
2826,DIVE!k,10250 santa monica blvd.,los angeles,-6709,dive american
2827,alain rondelli,126 clement st.,san francisco,415/387-0408,french
2828,alain orndelli,126 clement st.,san francisco,415/387-0408,french
2829,alain rondellik,126 clement st.,san francisco,415/387-0408,french
2830,luna si LLC,1931 peachtree rd.,atlanta,-9775,continental
2831,luna siL LC,1931 peachtree rd.,atlanta,-9775,continental
2832,luna si LLk,1931 peachtree rd.,atlanta,-9775,continental
2833,benny's burritos House,93 ave. a,new york city,-8724,mexican
2834,benny's bruritos House,93 ave. a,new york city,-8724,mexican
2835,benny's burritos Housek,93 ave. a,new york city,-8724,mexican
2836,bryant park gril l roof restaurant and bp cafe Inc.,25 w. 40th st.  between 5th and 6th aves.,new york,-5663,american
2837,bryant park gril l orof restaurant and bp cafe Inc.,25 w. 40th st.  between 5th and 6th aves.,new york,-5663,american
2838,bistro roti & Co.,155 steuart st.,san francisco,-4776,french
2839,bistr oroti & Co.,155 steuart st.,san francisco,-4776,french
2840,bistro roti & ko.,155 steuart st.,san francisco,-4776,french
2841,john o'groats Co.,10516 w. pico blvd.,west la,-5983,coffee shops
2842,jhon o'groats Co.,10516 w. pico blvd.,west la,-5983,coffee shops
2843,john o'groats ko.,10516 w. pico blvd.,west la,-5983,coffee shops
2844,CA'BREA,346 s. la brea ave.,los angeles,-5177,italian
2845,AC'BREA,346 s. la brea ave.,los angeles,-5177,italian
2846,kA'BREA,346 s. la brea ave.,los angeles,-5177,italian
2847,bacchanalia Inc.,3125 piedmont rd.  near peachtree rd.,atlanta,-4861,international
2848,bacchanalia Inc.,3125 piedmont rd.  near peachtree rd.,atlanta,-4861,international
2849,south of france LLC,2345 cheshire bridge rd.,atlanta,-8647,french
2850,south o ffrance LLC,2345 cheshire bridge rd.,atlanta,-8647,french
2851,le khantilly Grill,106 e. 57th st.,new york,-9794,french
2852,le khantilly rGill,106 e. 57th st.,new york,-9794,french
2853,le chantilly Grill,106 e. 57th st.,new york,-9794,french
2854,el khantilly Grill,106 e. 57th st.,new york,-9794,french
2855,le chantilly Grill,106 e. 57th st.,new york,-9794,french
2856,le khantilly Girll,106 e. 57th st.,new york,-9794,french
2857,TU LAN,8 sixth st.,san francisco,-806,vietnamese
2858,TU LNA,8 sixth st.,san francisco,-806,vietnamese
2859,TU LANk,8 sixth st.,san francisco,-806,vietnamese
2860,buzio's in the rio Co.,3700 w. flamingo rd.,las vegas,-8590,seafood
2861,buzoi's in the rio Co.,3700 w. flamingo rd.,las vegas,-8590,seafood
2862,buzio's in the rio ko.,3700 w. flamingo rd.,las vegas,-8590,seafood
2863,buizo's in the rio Co.,3700 w. flamingo rd.,las vegas,-8590,seafood
2864,buzio's in the rio ko.,3700 w. flamingo rd.,las vegas,-8590,seafood
2865,sweet lady jane Grill,8360 melrose ave.,la,-9246,desserts
2866,sweet lady jane Grill,8360 melrose ave.,la,-9246,desserts
2867,sweet lady jane Grillk,8360 melrose ave.,la,-9246,desserts
2868,wseet lady jane Grill,8360 melrose ave.,la,-9246,desserts
2869,sweet lady jane Grillk,8360 melrose ave.,la,-9246,desserts
2870,sweet lady jane Grill,8360 melrose ave.,la,-9246,desserts
2871,ciboulette Inc.,1529 piedmont ave.,atlanta,-5601,french
2872,ciboulett eInc.,1529 piedmont ave.,atlanta,-5601,french
2873,kiboulette Inc.,1529 piedmont ave.,atlanta,-5601,french
2874,ciboulette Icn.,1529 piedmont ave.,atlanta,-5601,french
2875,TSE YANG,34 e. 51st st.,new york,-10579,asian
2876,STE YANG,34 e. 51st st.,new york,-10579,asian
2877,TSE YANGk,34 e. 51st st.,new york,-10579,asian
2878,cafe sunflower Kitchen,5975 roswell rd.,atlanta,-7168,health food
2879,cafe sunfloewr Kitchen,5975 roswell rd.,atlanta,-7168,health food
2880,BOULEVARDk,1 mission st.,san francisco,-8853,american
2881,BOULVEARDk,1 mission st.,san francisco,-8853,american
2882,BOULEVARDc,1 mission st.,san francisco,-8853,american
2883,OBULEVARDk,1 mission st.,san francisco,-8853,american
2884,spago (las vegas),3500 las vegas blvd. s.,las vegas,702-369-6300,californian
2885,spago (las veags),3500 las vegas blvd. s.,las vegas,702-369-6300,californian
2886,spago (las vegas)k,3500 las vegas blvd. s.,las vegas,702-369-6300,californian
2887,FIRST,87 1st ave.  between 5th and 6th sts.,new york,-1231,american
2888,FIRTS,87 1st ave.  between 5th and 6th sts.,new york,-1231,american
2889,phIRST,87 1st ave.  between 5th and 6th sts.,new york,-1231,american
2890,rae's Co.,2901 pico blvd.,santa monica,-6521,diners
2891,rae's C.o,2901 pico blvd.,santa monica,-6521,diners
2892,psices,95 ave. a at 6th st.,new york,212/260-6660,seafood
2893,psicse,95 ave. a at 6th st.,new york,212/260-6660,seafood
2894,psikes,95 ave. a at 6th st.,new york,212/260-6660,seafood
2895,pscies,95 ave. a at 6th st.,new york,212/260-6660,seafood
2896,empire corea LLC,6 e. 32nd st.,new york,-8053,asian
2897,empire ocrea LLC,6 e. 32nd st.,new york,-8053,asian
2898,empire korea LLC,6 e. 32nd st.,new york,-8053,asian
2899,empire corae LLC,6 e. 32nd st.,new york,-8053,asian
2900,empire korea LLC,6 e. 32nd st.,new york,-8053,asian
2901,rose pistola Ink.,532 columbus ave.,san francisco,-2697,italian
2902,rose psitola Ink.,532 columbus ave.,san francisco,-2697,italian
2903,rose pistola Inc.,532 columbus ave.,san francisco,-2697,italian
2904,fujiyama mama Inc.,467 columbus ave.  between 82nd and 83rd sts.,new york,-8893,asian
2905,fujiyama mmaa Inc.,467 columbus ave.  between 82nd and 83rd sts.,new york,-8893,asian
2906,phujiyama mama Inc.,467 columbus ave.  between 82nd and 83rd sts.,new york,-8893,asian
2907,fujiyama mam aInc.,467 columbus ave.  between 82nd and 83rd sts.,new york,-8893,asian
2908,flying biscuit  the Bistro,1655 mclendon ave.,atlanta,-9085,eclectic
2909,fliyng biscuit  the Bistro,1655 mclendon ave.,atlanta,-9085,eclectic
2910,phlying biscuit  the Bistro,1655 mclendon ave.,atlanta,-9085,eclectic
2911,flying bisciut  the Bistro,1655 mclendon ave.,atlanta,-9085,eclectic
2912,anthonys House,3109 piedmont rd.  just south of peachtree rd.,atlanta,-3127,american
2913,anthonysH ouse,3109 piedmont rd.  just south of peachtree rd.,atlanta,-3127,american
2914,anthonys Housek,3109 piedmont rd.  just south of peachtree rd.,atlanta,-3127,american
2915,mavalli palac eGrill,46 e. 29th st.,new york,-8210,asian
2916,mavallip alac eGrill,46 e. 29th st.,new york,-8210,asian
2917,mavalli palak eGrill,46 e. 29th st.,new york,-8210,asian
2918,amvalli palac eGrill,46 e. 29th st.,new york,-8210,asian
2919,mavalli palak eGrill,46 e. 29th st.,new york,-8210,asian
2920,motown cafe Icn.,104 w. 57th st.  near 6th ave.,new york,-5101,american
2921,motown cfae Icn.,104 w. 57th st.  near 6th ave.,new york,-5101,american
2922,motown caphe Icn.,104 w. 57th st.  near 6th ave.,new york,-5101,american
2923,motown cafe Ic.n,104 w. 57th st.  near 6th ave.,new york,-5101,american
2924,motown caphe Icn.,104 w. 57th st.  near 6th ave.,new york,-5101,american
2925,motown cafe Inc.,104 w. 57th st.  near 6th ave.,new york,-5101,american
2926,monkey bar Bistro,60 e. 54th st.,new york,-9752,american
2927,monkey ba rBistro,60 e. 54th st.,new york,-9752,american
2928,kelly's on trinity,333 bush st.,san francisco,415-362-4454,californian
2929,kelly's on rtinity,333 bush st.,san francisco,415-362-4454,californian
2930,celly's on trinity,333 bush st.,san francisco,415-362-4454,californian
2931,klely's on trinity,333 bush st.,san francisco,415-362-4454,californian
2932,celly's on trinity,333 bush st.,san francisco,415-362-4454,californian
2933,kelly's on trinity,333 bush st.,san francisco,415-362-4454,californian
2934,sushisay Co.,38 e. 51st st.,new york city,-10576,japanese
2935,sushiasy Co.,38 e. 51st st.,new york city,-10576,japanese
2936,el cholo Grill,1121 s. western ave.,los angeles,-10273,mexican
2937,le cholo Grill,1121 s. western ave.,los angeles,-10273,mexican
2938,el kholo Grill,1121 s. western ave.,los angeles,-10273,mexican
2939,el cholo Grlil,1121 s. western ave.,los angeles,-10273,mexican
2940,el kholo Grill,1121 s. western ave.,los angeles,-10273,mexican
2941,john's pizzeria,48 w. 65th st.,new york city,212-721-7001,pizza
2942,jonh's pizzeria,48 w. 65th st.,new york city,212-721-7001,pizza
2943,john's pizzeriak,48 w. 65th st.,new york city,212-721-7001,pizza
2944,jonh's pizzeria,48 w. 65th st.,new york city,212-721-7001,pizza
2945,john's pizzeriak,48 w. 65th st.,new york city,212-721-7001,pizza
2946,joh'ns pizzeria,48 w. 65th st.,new york city,212-721-7001,pizza
2947,ben benson's & ko.,123 w. 52nd st.,new york,-10192,american
2948,ben ebnson's & ko.,123 w. 52nd st.,new york,-10192,american
2949,ben benson's & co.,123 w. 52nd st.,new york,-10192,american
2950,bne benson's & ko.,123 w. 52nd st.,new york,-10192,american
2951,il fornaio levi's plaza LLC,1265 battery st.,san francisco,-1982,italian
2952,il fronaio levi's plaza LLC,1265 battery st.,san francisco,-1982,italian
2953,il phornaio levi's plaza LLC,1265 battery st.,san francisco,-1982,italian
2954,il fornaio levis' plaza LLC,1265 battery st.,san francisco,-1982,italian
2955,lemongrass grill,61a seventh ave.,brooklyn,718-399-7100,thai
2956,lemongrass girll,61a seventh ave.,brooklyn,718-399-7100,thai
2957,lemongrass grillk,61a seventh ave.,brooklyn,718-399-7100,thai
2958,lemongrsas grill,61a seventh ave.,brooklyn,718-399-7100,thai
